날짜,발전기명,최고기온(℃),최저기온(℃),강수량(mm),평균풍속(m/s),평균 전운량(1/10),발전량(kWh)
2021-06-27,당진제1회처리장태양광,30.5,19,,1.7,5.4,5.81346636
2021-06-28,당진제1회처리장태양광,28.5,20.1,2.8,1,6.5,5.44537896
2021-06-29,당진제1회처리장태양광,28.7,19.1,,1.4,5.6,5.44971788
2021-06-30,당진제1회처리장태양광,30.3,19.4,0.9,1,6.6,4.9290442
2021-07-01,당진제1회처리장태양광,32.3,19.3,,1.5,5.4,5.20239784
2021-07-02,당진제1회처리장태양광,32.4,21.1,,1.8,4.1,4.89577896
2021-07-03,당진제1회처리장태양광,27.5,21.3,67.1,2.6,9.2,1.71316112
2021-07-04,당진제1회처리장태양광,24,20.4,13.1,4,8.1,1.3580906
2021-07-05,당진제1회처리장태양광,25.6,18.8,0.1,1.5,9.5,3.50731572
2021-07-06,당진제1회처리장태양광,27.6,20.3,14.5,1.5,9.3,3.29253792
2021-07-07,당진제1회처리장태양광,26.9,22,6,1.5,9.1,2.3647264
2021-07-08,당진제1회처리장태양광,28.7,22.3,0.3,1.7,7.5,4.3960768
2021-07-09,당진제1회처리장태양광,29.2,21.9,2.2,1.5,4.8,4.93266004
2021-07-10,당진제1회처리장태양광,28.6,23.1,0.3,2.6,5.9,4.3794442
2021-07-11,당진제1회처리장태양광,27.7,23.3,1.8,2.2,7.8,2.35243256
2021-07-12,당진제1회처리장태양광,32.5,23.2,,1.7,5.6,3.5420274
2021-07-13,당진제1회처리장태양광,31.8,24.2,,1.9,7.5,3.02280004
2021-07-14,당진제1회처리장태양광,32.5,23.5,,2.6,7.6,4.90011796
2021-07-15,당진제1회처리장태양광,32.8,23.2,,1.7,5.8,5.88650528
2021-07-16,당진제1회처리장태양광,33.6,23.1,6.8,1.8,5.6,5.69342212
2021-07-17,당진제1회처리장태양광,32.8,22.2,4.3,1.7,5.9,5.48732216
2021-07-18,당진제1회처리장태양광,32.9,22.3,0,1.2,6.5,5.56831588
2021-07-19,당진제1회처리장태양광,31.9,22.3,2.6,1.1,8.1,3.93831792
2021-07-20,당진제1회처리장태양광,34.1,23.1,,1.3,6.3,5.42223788
2021-07-21,당진제1회처리장태양광,35.6,23.7,,1.9,1.9,5.69776112
2021-07-22,당진제1회처리장태양광,35.2,21.3,,1.6,2.9,5.5162484
2021-07-23,당진제1회처리장태양광,35.7,23.3,,1.7,3,5.71656312
2021-07-24,당진제1회처리장태양광,35.7,24.3,,1.5,4,5.45767268
2021-07-25,당진제1회처리장태양광,34.7,24.1,0,1.4,6.4,5.09970952
2021-07-26,당진제1회처리장태양광,34.9,23.7,,1.6,2.1,5.60447372
2021-07-27,당진제1회처리장태양광,35.8,22.7,,1.4,2,5.53505052
2021-07-28,당진제1회처리장태양광,34.1,23.3,,1.1,5.6,4.78368948
2021-07-29,당진제1회처리장태양광,34.2,23.4,,1.4,6,4.81333896
2021-07-30,당진제1회처리장태양광,33.6,22.7,2.5,2.1,4.9,4.64773576
2021-07-31,당진제1회처리장태양광,33.3,25.1,0,2.1,4.1,5.25808108
2021-08-01,당진제1회처리장태양광,27.8,24,15.6,1.1,9.6,1.20550424
2021-08-02,당진제1회처리장태양광,29.3,23.7,1.1,1.2,7.6,2.47681572
2021-08-03,당진제1회처리장태양광,32.1,22.7,,1.5,7,0.47945368
2021-08-06,당진제1회처리장태양광,34.3,22.8,0.1,1.7,7.4,0.91985684
2021-08-07,당진제1회처리장태양광,31.7,21.3,,1.5,4.9,4.61880944
2021-08-08,당진제1회처리장태양광,33.4,21.9,0,1.7,7.3,4.19865476
2021-08-09,당진제1회처리장태양광,33.9,22.9,,1.7,4.3,5.32822744
2021-08-10,당진제1회처리장태양광,32.2,22.2,,1.6,3.5,5.72451788
2021-08-11,당진제1회처리장태양광,32.8,22.3,,1.5,5,4.98328104
2021-08-12,당진제1회처리장태양광,33.1,23.4,1.9,1.4,8.3,3.26216524
2021-08-13,당진제1회처리장태양광,29.9,22.9,,1.4,9.6,2.50501892
2021-08-14,당진제1회처리장태양광,30.6,23.6,,2,8.6,3.13778212
2021-08-15,당진제1회처리장태양광,33.5,21.5,,2.3,3.5,5.54517468
2021-08-16,당진제1회처리장태양광,31.8,20.8,,1.8,3.5,5.14526836
2021-08-17,당진제1회처리장태양광,31.8,21.9,,2.2,4.8,5.15756212
2021-08-18,당진제1회처리장태양광,31.1,20.3,3,2.4,7.1,4.1530958
2021-08-19,당진제1회처리장태양광,31,20.5,6.6,2.4,6.6,4.88637788
2021-08-20,당진제1회처리장태양광,31.1,19.9,0.2,1.7,7,3.88842
2021-08-21,당진제1회처리장태양광,27.8,22.3,27.7,3.4,6.1,2.19116844
2021-08-22,당진제1회처리장태양광,29.8,20.9,0,1.5,8.1,2.5729958
2021-08-23,당진제1회처리장태양광,23.6,20.1,59.8,2.1,9.6,0.59154316
2021-08-24,당진제1회처리장태양광,27.4,21.4,14.7,3.1,8.6,2.17887476
2021-08-25,당진제1회처리장태양광,27.2,21,3.1,1.1,6.9,2.27071584
2021-08-26,당진제1회처리장태양광,26.5,21,,2.1,9.3,1.8816568
2021-08-27,당진제1회처리장태양광,25,18.7,15.8,1.3,9.5,0.73545164
2021-08-28,당진제1회처리장태양광,26.8,18.1,1.1,0.7,9.6,3.11464108
2021-08-29,당진제1회처리장태양광,27.3,18,23.9,1.5,8.4,2.91504944
2021-08-30,당진제1회처리장태양광,26.2,19.9,0.1,0.7,8.6,2.05593784
2021-08-31,당진제1회처리장태양광,25.4,18.9,43.1,2,8.8,0.35145472
2021-09-01,당진제1회처리장태양광,24.6,20.8,93.4,1.7,8.6,0.87140536
2021-09-02,당진제1회처리장태양광,29,20.3,5.9,1.8,6.9,3.79947156
2021-09-03,당진제1회처리장태양광,29.3,19.2,,1.9,2.1,5.66955788
2021-09-04,당진제1회처리장태양광,28.3,18.5,,2.2,6.3,5.10404844
2021-09-05,당진제1회처리장태양광,24.1,18.7,0.7,2.4,7,2.17019684
2021-09-06,당진제1회처리장태양광,23,18.3,37.9,2.6,10,1.66615584
2021-09-07,당진제1회처리장태양광,25.4,19.3,4.2,2.8,9.5,0.90684
2021-09-08,당진제1회처리장태양광,27.3,17.2,,1.6,3.8,5.66160312
2021-09-09,당진제1회처리장태양광,28.3,16.2,,0.9,6.8,4.59783784
2021-09-10,당진제1회처리장태양광,28.2,18.3,,1.3,4.9,4.4271726
2021-09-11,당진제1회처리장태양광,29.5,19.4,,1.1,2,5.10983364
2021-09-12,당진제1회처리장태양광,29.9,17.9,,1.5,2.5,5.46273468
2021-09-13,당진제1회처리장태양광,29.8,19.4,,1.8,7.9,4.73957684
2021-09-14,당진제1회처리장태양광,27.2,19.6,,3.4,5.9,4.18780732
2021-09-15,당진제1회처리장태양광,29.4,17.4,,3.5,0.8,5.66666524
2021-09-16,당진제1회처리장태양광,27.6,16.9,,2.6,5.9,4.82057056
2021-09-17,당진제1회처리장태양광,25.7,18,1.8,2.7,6.4,4.2210726
2021-09-18,당진제1회처리장태양광,28.9,16.5,,1.6,2.1,5.5618074
2021-09-19,당진제1회처리장태양광,28.3,17.5,0,1.1,6,4.24638316
2021-09-20,당진제1회처리장태양광,28.9,16.9,0.1,1.9,5.9,4.47273156
2021-09-21,당진제1회처리장태양광,26.9,20.7,32,3.3,6.1,3.73511056
2021-09-22,당진제1회처리장태양광,26.8,15.9,21.9,2.3,2.8,4.593499
2021-09-23,당진제1회처리장태양광,25.9,13.9,,1.8,2.3,5.51769472
2021-09-24,당진제1회처리장태양광,26.6,13.8,,1.4,2.8,5.11489576
2021-09-25,당진제1회처리장태양광,22.9,16.9,,1.8,7.4,1.37833892
2021-09-26,당진제1회처리장태양광,25.7,18.5,,2,9.1,3.34677472
2021-09-27,당진제1회처리장태양광,26.6,18,0,1.6,9,2.85791996
2021-09-28,당진제1회처리장태양광,23.8,19.1,1.1,1.2,8.3,1.72617796
2021-09-29,당진제1회처리장태양광,22.5,16.6,7,1.5,7.9,0.8446484
2021-09-30,당진제1회처리장태양광,26.8,14.8,,1.3,0.4,5.01003796
2021-10-01,당진제1회처리장태양광,28.1,15.2,3.4,1.9,3.3,5.01076104
2021-10-02,당진제1회처리장태양광,27.1,14.6,15.5,1,2,5.14743792
2021-10-03,당진제1회처리장태양광,27.8,14.8,,1.5,5.3,4.43729692
2021-10-04,당진제1회처리장태양광,27.1,17.9,,3.1,7.8,1.50199888
2021-10-05,당진제1회처리장태양광,27.3,19.6,0,2.3,5.1,4.03377476
2021-10-06,당진제1회처리장태양광,27.8,19.3,,0.9,7.3,2.21430944
2021-10-07,당진제1회처리장태양광,23.1,17.5,3.6,1.1,8.5,1.55768212
2021-10-08,당진제1회처리장태양광,22,17.3,1.3,1,10,1.22213684
2021-10-09,당진제1회처리장태양광,28.2,19.4,0,1.3,7.4,3.43716948
2021-10-10,당진제1회처리장태양광,27,16.1,11.7,2,7.8,1.103539
2021-10-11,당진제1회처리장태양광,20.2,13.6,0.1,1.5,8.9,3.2260074
2021-10-12,당진제1회처리장태양광,18.4,15.6,0,3.4,7.1,0.94950628
2021-10-13,당진제1회처리장태양광,25.6,14.8,,1.8,4.3,4.67087684
2021-10-14,당진제1회처리장태양광,25.2,13.4,,1.2,4,4.81767788
2021-10-15,당진제1회처리장태양광,21.1,16,0.4,1,9.8,1.66037048
2021-10-16,당진제1회처리장태양광,17.7,6.5,0,3.7,8.5,1.6965284
2021-10-17,당진제1회처리장태양광,11.5,2.1,,2.4,0,5.71439376
2021-10-18,당진제1회처리장태양광,17.4,0.8,,1.3,4.5,4.17479052
2021-10-19,당진제1회처리장태양광,16.2,4.8,19.9,2,4.8,3.91734628
2021-10-20,당진제1회처리장태양광,16.6,2.1,,1,0.1,5.1351442
2021-10-21,당진제1회처리장태양광,16.6,1.8,,0.9,2.8,4.29483476
2021-10-22,당진제1회처리장태양광,17.1,2.4,,1.2,0.1,5.09753992
2021-10-23,당진제1회처리장태양광,19.6,2.3,,0.9,1,5.07946108
2021-10-24,당진제1회처리장태양광,19.3,3.9,,0.8,4.3,4.81767792
2021-10-25,당진제1회처리장태양광,18.4,4.7,,0.8,2.4,0.36808736
2021-10-26,당진제1회처리장태양광,19.8,5.1,,0.9,5.4,3.1565842
2021-10-27,당진제1회처리장태양광,18.5,5.8,,1.6,1.3,4.0453452
2021-10-28,당진제1회처리장태양광,19.5,3.7,,1.2,0.6,4.1523726
2021-10-29,당진제1회처리장태양광,22.2,6.2,,0.9,5.4,4.12055368
2021-10-30,당진제1회처리장태양광,20.3,8.2,,0.9,6,2.3531558
2021-10-31,당진제1회처리장태양광,20.2,7,0,0.9,5.4,1.99085376
2021-11-01,당진제1회처리장태양광,17.9,6.8,,1.4,5,2.6106
2021-11-02,당진제1회처리장태양광,16.6,5.2,,1.1,5.5,3.76475996
2021-11-03,당진제1회처리장태양광,17.5,4.1,0,0.8,5.3,3.25854944
2021-11-04,당진제1회처리장태양광,18.9,6,5.7,1,4.8,2.52816004
2021-11-05,당진제1회처리장태양광,19.9,5.4,,1.2,3.8,3.4892368
2021-11-06,당진제1회처리장태양광,20.4,7.5,,1.6,2.6,4.26663164
2021-11-07,당진제1회처리장태양광,22.1,7.9,,2.2,5.8,3.71847784
2021-11-08,당진제1회처리장태양광,16.4,5.5,36,3.9,8.5,1.05364104
2021-11-09,당진제1회처리장태양광,10.1,5,15,3,7.1,0.91407156
2021-11-10,당진제1회처리장태양광,9,4,8.1,1.7,8.8,1.0861832
2021-11-11,당진제1회처리장태양광,12.2,2.3,3,3.1,5.9,3.17177052
2021-11-12,당진제1회처리장태양광,10.2,2.7,0.6,1.9,5.3,2.8412874
2021-11-13,당진제1회처리장태양광,15.1,0.4,,1.1,2.1,2.60192216
2021-11-14,당진제1회처리장태양광,17,5.1,0,1.2,3.5,2.65182004
2021-11-15,당진제1회처리장태양광,16.6,2.7,,0.6,4.3,3.46898844
2021-11-16,당진제1회처리장태양광,14.4,2.6,,0.9,0.5,3.35834524
2021-11-17,당진제1회처리장태양광,14.5,0.6,,0.7,3.3,3.66568736
2021-11-18,당진제1회처리장태양광,17.2,3.5,0,2.4,5.4,2.31121268
2021-11-19,당진제1회처리장태양광,17.8,7.7,,1.7,3.6,2.46669164
2021-11-20,당진제1회처리장태양광,16.8,4.8,,0.8,6,2.3292916
2021-11-21,당진제1회처리장태양광,14.7,5.8,5.1,1.5,8.9,0.93070428
2021-11-22,당진제1회처리장태양광,8.3,0.7,12,4.2,8.8,2.19261472
2021-11-23,당진제1회처리장태양광,4.9,-0.4,5.2,2.2,8.9,1.0601494
2021-11-24,당진제1회처리장태양광,11.7,-0.3,,1.9,4.4,1.85634636
2021-11-25,당진제1회처리장태양광,13.1,0.4,0,1.5,1.4,3.90505264
2021-11-26,당진제1회처리장태양광,10.8,-1.8,,1,2.3,4.06414736
2021-11-27,당진제1회처리장태양광,9.7,-2.2,,1.1,0,4.49081056
2021-11-28,당진제1회처리장태양광,11.7,-3.3,,0.9,4.4,3.77054524
2021-11-29,당진제1회처리장태양광,14.8,-0.1,,0.7,4.5,2.74944632
2021-11-30,당진제1회처리장태양광,10.6,2.5,35.5,4.2,9,0.19597584
2021-12-01,당진제1회처리장태양광,3.6,-1.2,0,4.7,5.4,2.84634952
2021-12-02,당진제1회처리장태양광,8.8,-3,0.9,2.1,6.3,3.02424632
2021-12-03,당진제1회처리장태양광,8.8,0.7,1.7,3.3,2.6,3.50080736
2021-12-04,당진제1회처리장태양광,7.4,-3.3,0.3,0.9,2.9,2.18104424
2021-12-05,당진제1회처리장태양광,9.7,-4.2,,0.8,0.1,4.27169368
2021-12-06,당진제1회처리장태양광,12.3,-2.9,,0.9,3,3.53334944
2021-12-07,당진제1회처리장태양광,11.8,0.6,,1.2,0.9,3.39811904
2021-12-08,당진제1회처리장태양광,13.5,2.7,,1.3,2.8,4.01135684
2021-12-09,당진제1회처리장태양광,12.4,-0.3,,0.8,7.4,1.25033996
2021-12-10,당진제1회처리장태양광,12.6,5.3,1.3,1.2,8,1.3776158
2021-12-11,당진제1회처리장태양광,10.6,2.8,,0.7,8.3,1.644461
2021-12-12,당진제1회처리장태양광,6.9,-1.6,,3,4.5,3.51744
2021-12-13,당진제1회처리장태양광,3,-4.4,,1.5,1.4,4.52190632
2021-12-14,당진제1회처리장태양광,8.4,-1.7,2.4,1.6,7.9,0.76148528
2021-12-15,당진제1회처리장태양광,11.5,0.6,4.7,1.5,5.3,1.30674632
2021-12-16,당진제1회처리장태양광,11.6,0.6,0,1.1,9.1,2.52743688
2021-12-17,당진제1회처리장태양광,5.2,-5.9,0.1,5.4,5.9,1.10281584
2021-12-18,당진제1회처리장태양광,2.6,-8.9,0.9,1.9,4.5,2.37195784
2021-12-19,당진제1회처리장태양광,6.3,-1.7,1.1,1.9,2.3,3.77054528
2021-12-20,당진제1회처리장태양광,11.8,-1.4,,2,4.6,2.91721896
2021-12-21,당진제1회처리장태양광,11.5,0,,1.4,4.3,2.7790958
2021-12-22,당진제1회처리장태양광,8.8,-2.9,,1.3,0,4.00195588
2021-12-23,당진제1회처리장태양광,10.4,-4.7,,0.8,3.5,3.3489442
2021-12-24,당진제1회처리장태양광,3.6,-4.2,,2.6,7.3,0.30155684
2021-12-25,당진제1회처리장태양광,-4.2,-9.5,0.5,4.4,9.4,2.43704212
2021-12-26,당진제1회처리장태양광,-5.2,-10.2,0.6,2.8,4.8,3.824059
2021-12-27,당진제1회처리장태양광,-0.6,-12.4,1.6,1.5,5.8,1.96265052
2021-12-28,당진제1회처리장태양광,4.5,-7.1,,0.6,4.8,0.1446316
2021-12-29,당진제1회처리장태양광,7.4,-3.9,0,2.3,6.3,1.91419896
2021-12-30,당진제1회처리장태양광,1.2,-3.5,2.2,2.8,5.5,1.37833892
2021-12-31,당진제1회처리장태양광,-2.3,-9.2,,3,0.5,4.61519364
2022-01-01,당진제1회처리장태양광,2.4,-11.4,,1,3.4,3.85153896
2022-01-02,당진제1회처리장태양광,3.8,-6.8,0.1,1.8,2.5,3.31712532
2022-01-03,당진제1회처리장태양광,3.6,-9.2,,1,3.4,3.07486736
2022-01-04,당진제1회처리장태양광,1.1,-6.6,,1.9,0.2,4.51105892
2022-01-05,당진제1회처리장태양광,0.8,-7.7,,1.3,7.8,1.55117372
2022-01-06,당진제1회처리장태양광,3.9,-7.3,,1.4,0,4.3252074
2022-01-07,당진제1회처리장태양광,5.8,-9.5,,0.7,0.5,4.36136524
2022-01-08,당진제1회처리장태양광,6.2,-8.1,,1.1,5.7,1.67194108
2022-01-09,당진제1회처리장태양광,5.4,-4.9,,1.1,3.5,3.28602948
2022-01-10,당진제1회처리장태양광,5.1,-6.2,1.1,0.9,9.1,1.52297052
2022-01-11,당진제1회처리장태양광,0.7,-6.3,,4.6,7,3.47621996
2022-01-12,당진제1회처리장태양광,-1.9,-9.7,,1.7,3.3,4.18129896
2022-01-13,당진제1회처리장태양광,-2,-7,1.2,3.4,4.1,3.3973958
2022-01-14,당진제1회처리장태양광,1.4,-11.1,,1.3,3.6,4.73523792
2022-01-15,당진제1회처리장태양광,4.6,-6.2,0.1,1.3,8.5,1.29083684
2022-01-16,당진제1회처리장태양광,3.3,-5.1,,3.4,2,4.86179052
2022-01-17,당진제1회처리장태양광,1.6,-9.1,0.9,2.2,4,2.89407788
2022-01-18,당진제1회처리장태양광,0.8,-12,,1.1,0.1,4.7880284
2022-01-19,당진제1회처리장태양광,1.1,-10.3,1.6,1.9,5.6,0.55755476
2022-01-20,당진제1회처리장태양광,1.3,-12.9,,1.5,0.4,4.53564632
2022-01-21,당진제1회처리장태양광,5.4,-10.5,,1.2,3.4,4.73162216
2022-01-22,당진제1회처리장태양광,6.3,-6.5,,1.2,8.5,2.46018316
2022-01-23,당진제1회처리장태양광,6.6,-2.8,,2.1,4.1,3.21588312
2022-01-24,당진제1회처리장태양광,9.2,-1.9,,1.8,4.5,3.42921476
2022-01-25,당진제1회처리장태양광,5.7,-1.6,0.5,1.1,7.1,0.7976432
2022-01-26,당진제1회처리장태양광,6.3,-3,,1.5,5.7,3.99544748
2022-01-27,당진제1회처리장태양광,3.4,-5.9,,1.5,3.8,4.47345468
2022-01-28,당진제1회처리장태양광,1.7,-4.9,,1.9,4,4.9160274
2022-01-29,당진제1회처리장태양광,0.7,-8.5,,1.8,2,5.11706528
2022-01-30,당진제1회처리장태양광,2.1,-9.4,,1.7,1.4,5.17564104
2022-01-31,당진제1회처리장태양광,5,-9.6,3.1,1.8,3.5,3.7575284
2022-02-01,당진제1회처리장태양광,1.1,-2.5,1.6,2.7,8.6,1.29372936
2022-02-02,당진제1회처리장태양광,0.1,-5.9,,1.7,5.5,5.07078312
2022-02-03,당진제1회처리장태양광,1.4,-8.2,,1.4,2.5,5.2002284
2022-02-04,당진제1회처리장태양광,-0.2,-6.8,0.2,2.6,6.3,4.55734108
2022-02-05,당진제1회처리장태양광,-0.8,-6.3,0.6,3.8,5.6,3.6309758
2022-02-06,당진제1회처리장태양광,2.7,-7.8,,2.7,2.4,5.15177676
2022-02-07,당진제1회처리장태양광,1.6,-8.6,,1.2,5.8,2.47681576
2022-02-08,당진제1회처리장태양광,4.9,-5.8,,1.5,4.5,4.78368948
2022-02-09,당진제1회처리장태양광,7.4,-7.9,,1,5.5,4.30351268
2022-02-10,당진제1회처리장태양광,6.8,-5.2,,1.3,1.9,4.76705684
2022-02-11,당진제1회처리장태양광,9.1,-6,,0.9,2,4.33677796
2022-02-12,당진제1회처리장태양광,9.4,-2.5,,1.5,4.5,4.90084104
2022-02-13,당진제1회처리장태양광,10.6,-0.7,,2,5.6,2.71762736
2022-02-14,당진제1회처리장태양광,9.5,-3.9,1.7,2.5,5.3,2.4674148
2022-02-15,당진제1회처리장태양광,-0.3,-4.9,0.6,4.4,7.3,3.21660632
2022-02-16,당진제1회처리장태양광,-3.1,-6.5,,4.2,7,4.56674208
2022-02-17,당진제1회처리장태양광,-2.9,-9.3,,2.8,2.3,5.35353784
2022-02-18,당진제1회처리장태양광,5.8,-10.7,,1.5,6.3,4.83503372
2022-02-19,당진제1회처리장태양광,3.7,-3.8,,2.5,8.5,3.07992952
2022-02-20,당진제1회처리장태양광,-0.7,-5.6,,4.1,2.3,5.72813364
2022-02-21,당진제1회처리장태양광,5.3,-9.5,,3.1,3.4,5.31954944
2022-02-22,당진제1회처리장태양광,1,-6.4,0,2.7,5.3,4.9297674
2022-02-23,당진제1회처리장태양광,-1.5,-10.8,,2.3,2.8,5.91977048
2022-02-24,당진제1회처리장태양광,4.2,-10.2,,1.7,0.9,5.64424736
2022-02-25,당진제1회처리장태양광,8.4,-6.3,,1.8,3.1,2.94542212
2022-02-26,당진제1회처리장태양광,8.8,-2.1,,4.3,6.8,2.75089256
2022-02-27,당진제1회처리장태양광,8.8,-4.4,,2.6,0.3,5.79972632
2022-02-28,당진제1회처리장태양광,12.4,-2.2,,1.4,6,3.75608212
2022-03-01,당진제1회처리장태양광,8.7,-1.5,0.7,2,5.9,2.48115472
2022-03-02,당진제1회처리장태양광,8.7,-6.4,,1.9,0,6.02752104
2022-03-03,당진제1회처리장태양광,11.5,-3,,1.4,0.4,5.67317364
2022-03-04,당진제1회처리장태양광,12.4,-1.4,,4,5.3,3.65556312
2022-03-05,당진제1회처리장태양광,6,-0.4,,4.9,0.5,6.19240104
2022-03-06,당진제1회처리장태양광,5,-3.8,,3.1,2.9,6.24953056
2022-03-07,당진제1회처리장태양광,9.5,-5.4,,1.1,5,4.60723896
2022-03-08,당진제1회처리장태양광,11.3,-4.6,,1.3,3.3,5.1496074
2022-03-09,당진제1회처리장태양광,14.4,-1,,1.4,3.3,5.37017048
2022-03-10,당진제1회처리장태양광,13.8,-2,,1.7,8.8,3.42704528
2022-03-11,당진제1회처리장태양광,16.7,2.3,,1.5,6.3,2.31265896
2022-03-12,당진제1회처리장태양광,15.8,5.3,,2.3,8.8,2.25119052
2022-03-13,당진제1회처리장태양광,13.1,9.3,19.1,2.1,9.3,0.84681788
2022-03-14,당진제1회처리장태양광,10.1,3.7,4.9,2.9,9.4,0.40279892
2022-03-15,당진제1회처리장태양광,13.6,-1,,1.5,2.6,5.41934532
2022-03-16,당진제1회처리장태양광,16.6,-0.2,,1.7,5.1,4.81912424
2022-03-17,당진제1회처리장태양광,10.6,6.4,1.2,2.6,10,1.3595368
2022-03-18,당진제1회처리장태양광,9.3,5.6,1,3.9,8.5,1.84983788
2022-03-19,당진제1회처리장태양광,6.3,0.9,9.1,2.8,7.8,1.34290424
2022-03-20,당진제1회처리장태양광,8.6,-0.5,,1.9,7.5,4.88131576
2022-03-21,당진제1회처리장태양광,11.1,-2.7,,1.5,7,4.01714208
2022-03-22,당진제1회처리장태양광,10.5,-0.3,,2.1,2.8,5.98196212
2022-03-23,당진제1회처리장태양광,9.4,0.7,,1.4,7.8,2.03568948
2022-03-24,당진제1회처리장태양광,12.7,0.8,,2.3,4.6,3.53624208
2022-03-25,당진제1회처리장태양광,18.2,3.7,12.6,2.7,8.3,2.23745056
2022-03-26,당진제1회처리장태양광,13.9,5.8,23.1,3.9,6.8,3.23830104
2022-03-27,당진제1회처리장태양광,12.2,0.2,,2.7,0.5,5.8734884
2022-03-28,당진제1회처리장태양광,13.6,-1.6,,1.6,0.3,6.58652216
2022-03-29,당진제1회처리장태양광,15.7,-1.3,,1.7,0.9,6.15768952
2022-03-30,당진제1회처리장태양광,14.6,2,0.4,1.5,6.8,1.43040632
2022-03-31,당진제1회처리장태양광,11.7,5.1,,2.3,8.5,3.96290536
2022-04-01,당진제1회처리장태양광,13.9,0.9,,2.1,4.5,6.62629584
2022-04-02,당진제1회처리장태양광,12.4,-2.4,,1.6,1.3,6.38042212
2022-04-03,당진제1회처리장태양광,14.8,-1.6,,1.5,0.8,6.42959684
2022-04-04,당진제1회처리장태양광,16,-0.9,,1.4,1.1,6.51276004
2022-04-05,당진제1회처리장태양광,14.7,-0.5,,1.8,5.8,5.45261048
2022-04-06,당진제1회처리장태양광,16.4,3.7,,1.5,6.4,5.7946642
2022-04-07,당진제1회처리장태양광,15.9,3.6,0.4,2.4,4.3,6.28858104
2022-04-08,당진제1회처리장태양광,19.3,1.3,,1.7,0.8,6.39922428
2022-04-09,당진제1회처리장태양광,20.4,8.7,0,4.7,0.9,5.43670112
2022-04-10,당진제1회처리장태양광,21.8,11.7,,3.4,4.1,3.01773784
2022-04-11,당진제1회처리장태양광,24.5,10.5,,2.3,3.8,4.32303792
2022-04-12,당진제1회처리장태양광,21.4,12.5,,3.4,7.6,4.25723044
2022-04-13,당진제1회처리장태양광,13.1,9.3,16.9,3.1,10,0.38472004
2022-04-14,당진제1회처리장태양광,13.2,8.1,10,4.2,8.8,3.76475996
2022-04-15,당진제1회처리장태양광,16.1,5.5,,2.2,3,6.31606104
