지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),전운량(10분위)
258,보성군,2020-07-06 04:00,21,,1.4,94,7
258,보성군,2020-07-06 05:00,21.2,,1.5,93,9
258,보성군,2020-07-06 06:00,21.6,,.1,91,9
258,보성군,2020-07-06 07:00,22,,1.5,91,10
258,보성군,2020-07-06 08:00,22.7,,2.9,89,10
258,보성군,2020-07-06 09:00,23.5,,3,85,10
258,보성군,2020-07-06 10:00,24.1,,3.3,83,10
258,보성군,2020-07-06 11:00,23.9,,1.7,84,10
258,보성군,2020-07-06 12:00,24.4,,3.5,84,10
258,보성군,2020-07-06 13:00,24,,3,88,10
258,보성군,2020-07-06 14:00,23.8,,1,89,10
258,보성군,2020-07-06 15:00,23.8,,1.5,91,10
258,보성군,2020-07-06 16:00,23.8,,1.7,91,10
258,보성군,2020-07-06 17:00,23.9,,1.1,91,10
258,보성군,2020-07-06 18:00,23.9,,2.7,93,10
258,보성군,2020-07-06 19:00,23.3,,1.4,97,9
258,보성군,2020-07-06 20:00,23.1,,.7,99,8
258,보성군,2020-07-06 21:00,23,,1.4,99,5
258,보성군,2020-07-06 22:00,23,,0,99,
258,보성군,2020-07-06 23:00,23.1,,1.1,99,
258,보성군,2020-07-07 00:00,23,,1,99,
258,보성군,2020-07-07 01:00,22.9,,1.9,99,7
258,보성군,2020-07-07 02:00,22.5,,2.3,99,7
258,보성군,2020-07-07 03:00,22.6,,.7,98,5
258,보성군,2020-07-07 04:00,22.7,,.5,97,3
258,보성군,2020-07-07 05:00,22.5,,.3,98,5
258,보성군,2020-07-07 06:00,22.3,,0,99,3
258,보성군,2020-07-07 07:00,22.8,,1.7,97,2
258,보성군,2020-07-07 08:00,24.7,,1,88,1
258,보성군,2020-07-07 09:00,25.7,,1.7,82,2
258,보성군,2020-07-07 10:00,25.7,,3.7,84,0
258,보성군,2020-07-07 11:00,27.1,,3.6,76,7
258,보성군,2020-07-07 12:00,28.2,,4,72,7
258,보성군,2020-07-07 13:00,29.2,,3.5,68,8
258,보성군,2020-07-07 14:00,29.1,,3.7,73,8
258,보성군,2020-07-07 15:00,28.6,,4,74,8
258,보성군,2020-07-07 16:00,28.6,,4.6,73,6
258,보성군,2020-07-07 17:00,27.6,,3.2,78,7
258,보성군,2020-07-07 18:00,26.7,,2.1,79,3
258,보성군,2020-07-07 19:00,24.3,,2.4,87,5
258,보성군,2020-07-07 20:00,23.9,,1.9,87,8
258,보성군,2020-07-07 21:00,23.6,,3.3,90,7
258,보성군,2020-07-07 22:00,23.1,,1.7,93,8
258,보성군,2020-07-07 23:00,23.1,,1.1,93,6
258,보성군,2020-07-08 00:00,23.2,,2.5,87,
258,보성군,2020-07-08 01:00,22.5,,2.5,86,6
258,보성군,2020-07-08 02:00,22.2,,3.7,88,6
258,보성군,2020-07-08 03:00,21.9,,3.7,89,7
258,보성군,2020-07-08 04:00,22,,3,88,7
258,보성군,2020-07-08 05:00,22.1,,3,89,6
258,보성군,2020-07-08 06:00,22,,3.6,88,6
258,보성군,2020-07-08 07:00,22.6,,2.6,87,0
258,보성군,2020-07-08 08:00,24.1,,3.5,77,0
258,보성군,2020-07-08 09:00,26,,2,70,4
258,보성군,2020-07-08 10:00,25.9,,3.8,72,6
258,보성군,2020-07-08 11:00,26.5,,3.7,72,7
258,보성군,2020-07-08 12:00,27.8,,2.4,67,8
258,보성군,2020-07-08 13:00,28.3,,2,65,
258,보성군,2020-07-08 14:00,29,,2.4,61,8
258,보성군,2020-07-08 15:00,28.7,,2.6,62,8
258,보성군,2020-07-08 16:00,29.1,,3.2,60,7
258,보성군,2020-07-08 17:00,28.2,,3.3,70,8
258,보성군,2020-07-08 18:00,27.1,,2.5,70,7
258,보성군,2020-07-08 19:00,26.1,,2.8,77,7
258,보성군,2020-07-08 20:00,25,,1.2,85,9
258,보성군,2020-07-08 21:00,24,,1.3,87,9
258,보성군,2020-07-08 22:00,23.9,,1.2,89,8
258,보성군,2020-07-08 23:00,23.4,,2.8,81,8
258,보성군,2020-07-09 00:00,22.7,,.5,87,
258,보성군,2020-07-09 01:00,22.2,,2.7,94,8
258,보성군,2020-07-09 02:00,22.1,,2.5,95,8
258,보성군,2020-07-09 03:00,21.6,,1.2,96,8
258,보성군,2020-07-09 04:00,21.4,,2.1,96,6
258,보성군,2020-07-09 05:00,21.2,,1.9,96,4
258,보성군,2020-07-09 06:00,21.1,,1.1,97,1
258,보성군,2020-07-09 07:00,22.1,,1.9,93,0
258,보성군,2020-07-09 08:00,24,,2.4,83,0
258,보성군,2020-07-09 09:00,24.9,,3.5,79,3
258,보성군,2020-07-09 10:00,24.9,,4.6,79,9
258,보성군,2020-07-09 11:00,25.4,,4.7,79,9
258,보성군,2020-07-09 12:00,26.5,,2.6,73,9
258,보성군,2020-07-09 13:00,27.8,,3.7,71,7
258,보성군,2020-07-09 14:00,27,,5.1,74,10
258,보성군,2020-07-09 15:00,25.7,,4.2,78,4
258,보성군,2020-07-09 16:00,24.4,0,3.2,89,8
258,보성군,2020-07-09 17:00,23.3,.3,4.9,97,9
258,보성군,2020-07-09 18:00,23.3,.4,3,98,10
258,보성군,2020-07-09 19:00,23.4,.3,3,96,5
258,보성군,2020-07-09 20:00,23.4,.5,2.9,96,9
258,보성군,2020-07-09 21:00,23.2,.7,3,98,7
258,보성군,2020-07-09 22:00,23.1,.3,2.4,98,8
258,보성군,2020-07-09 23:00,23.2,,3.5,95,9
258,보성군,2020-07-10 00:00,23.3,0,3.5,95,
258,보성군,2020-07-10 01:00,23.1,.3,3.3,97,10
258,보성군,2020-07-10 02:00,22.9,4.8,3.7,98,10
258,보성군,2020-07-10 03:00,22.9,4.9,3.5,98,10
258,보성군,2020-07-10 04:00,22.9,6.4,6.9,98,10
258,보성군,2020-07-10 05:00,23.5,3.6,5.3,95,10
258,보성군,2020-07-10 06:00,23.4,6.2,5.8,97,10
258,보성군,2020-07-10 07:00,22.9,16.7,4.9,98,10
258,보성군,2020-07-10 08:00,23.1,2.2,4.2,97,10
258,보성군,2020-07-10 09:00,23.6,,2.4,95,10
258,보성군,2020-07-10 10:00,23.8,,4.5,91,10
258,보성군,2020-07-10 11:00,23.9,,3.7,88,9
258,보성군,2020-07-10 12:00,24.7,,3,86,8
258,보성군,2020-07-10 13:00,26.2,,1.1,82,
258,보성군,2020-07-10 14:00,27.6,,.9,77,4
258,보성군,2020-07-10 15:00,26.7,,3.2,81,7
258,보성군,2020-07-10 16:00,27,,1.7,81,
258,보성군,2020-07-10 17:00,26.8,,1.4,83,
258,보성군,2020-07-10 18:00,26.3,,2.7,89,
258,보성군,2020-07-10 19:00,26.3,,1.2,87,
258,보성군,2020-07-10 20:00,26.1,,1.7,89,
258,보성군,2020-07-10 21:00,25,,2.4,93,
258,보성군,2020-07-10 22:00,24.7,,.4,93,
258,보성군,2020-07-10 23:00,24.5,,2.1,91,
258,보성군,2020-07-11 00:00,24.5,,3.8,88,
258,보성군,2020-07-11 01:00,24.1,,4,89,
258,보성군,2020-07-11 02:00,23.4,,3.5,90,
258,보성군,2020-07-11 03:00,23.4,,4.8,88,
258,보성군,2020-07-11 04:00,23,,2.9,90,
258,보성군,2020-07-11 05:00,23.1,,3.2,89,
258,보성군,2020-07-11 06:00,23.2,,2.9,90,
258,보성군,2020-07-11 07:00,23.6,,2.2,89,
258,보성군,2020-07-11 08:00,24.1,,2.3,87,
258,보성군,2020-07-11 09:00,25.2,,2.3,82,
258,보성군,2020-07-11 10:00,26.3,,3.6,80,
258,보성군,2020-07-11 11:00,26.2,,2.7,79,
258,보성군,2020-07-11 12:00,27.2,,2.6,76,
258,보성군,2020-07-11 13:00,26.7,,4.7,82,
258,보성군,2020-07-11 14:00,27.3,,2.8,78,
258,보성군,2020-07-11 15:00,26.8,,3.2,82,
258,보성군,2020-07-11 16:00,27.5,,3.3,80,
258,보성군,2020-07-11 17:00,27.2,,2.6,79,
258,보성군,2020-07-11 18:00,26.8,,2.4,83,
258,보성군,2020-07-11 19:00,25.6,,2.7,88,
258,보성군,2020-07-11 20:00,25.1,,1.8,92,
258,보성군,2020-07-11 21:00,24.3,,5,88,
258,보성군,2020-07-11 22:00,23.4,,5.3,88,
258,보성군,2020-07-11 23:00,23.4,,4.8,84,
258,보성군,2020-07-12 00:00,23,,3.5,85,
258,보성군,2020-07-12 01:00,22.5,,2.4,88,
258,보성군,2020-07-12 02:00,22.5,,3.4,89,
258,보성군,2020-07-12 03:00,22.4,,3.4,88,
258,보성군,2020-07-12 04:00,22.1,,3.7,88,
258,보성군,2020-07-12 05:00,21.7,,2.4,91,
258,보성군,2020-07-12 06:00,21.8,,.8,91,
258,보성군,2020-07-12 07:00,22.2,,2.3,90,
258,보성군,2020-07-12 08:00,22.6,,4.2,86,
258,보성군,2020-07-12 09:00,22.9,,4.2,85,
258,보성군,2020-07-12 10:00,22.3,0,3.9,89,
258,보성군,2020-07-12 11:00,21.9,1.4,3,94,
258,보성군,2020-07-12 12:00,21.9,3.2,5.1,93,
258,보성군,2020-07-12 13:00,22.2,1.1,4.5,95,
258,보성군,2020-07-12 14:00,22,1.4,4.9,94,
258,보성군,2020-07-12 15:00,22.1,2.9,4.4,95,
258,보성군,2020-07-12 16:00,22,.8,5.4,93,
258,보성군,2020-07-12 17:00,21.5,4.4,5.1,94,
258,보성군,2020-07-12 18:00,21.4,1.7,5.6,92,
258,보성군,2020-07-12 19:00,20.7,8,5.2,95,
258,보성군,2020-07-12 20:00,20.7,11.1,4.9,96,
258,보성군,2020-07-12 21:00,20.9,1.5,4.5,95,
258,보성군,2020-07-12 22:00,20.7,3.5,4,97,
258,보성군,2020-07-12 23:00,20.6,9,5.6,97,
258,보성군,2020-07-13 00:00,20.8,.9,5.2,95,
258,보성군,2020-07-13 01:00,20.7,.8,5.1,95,
258,보성군,2020-07-13 02:00,20.4,4.8,4.8,96,
258,보성군,2020-07-13 03:00,20.3,5.2,5,97,
258,보성군,2020-07-13 04:00,20.4,6.8,3.9,98,
258,보성군,2020-07-13 05:00,20,13.9,2.8,99,
258,보성군,2020-07-13 06:00,20.2,12.4,2.6,99,
258,보성군,2020-07-13 07:00,20,17.2,2.3,99,
258,보성군,2020-07-13 08:00,20.2,14.3,3.3,99,
258,보성군,2020-07-13 09:00,20.5,8.4,2.3,99,
258,보성군,2020-07-13 10:00,21,1.7,2.7,97,
258,보성군,2020-07-13 11:00,20.9,3,1.8,98,
258,보성군,2020-07-13 12:00,20.9,2,1.3,98,
258,보성군,2020-07-13 13:00,20.9,1.6,1.9,99,
258,보성군,2020-07-13 14:00,20.9,.9,2.6,98,
258,보성군,2020-07-13 15:00,21.2,0,2.2,96,10
258,보성군,2020-07-13 16:00,21.7,,2.3,93,9
258,보성군,2020-07-13 17:00,21.3,,3.5,94,7
258,보성군,2020-07-13 18:00,21.3,,2.4,95,7
258,보성군,2020-07-13 19:00,21.2,,2.8,96,8
258,보성군,2020-07-13 20:00,21,.1,2.9,97,
258,보성군,2020-07-13 21:00,21,.1,1.5,98,
258,보성군,2020-07-13 22:00,21.2,,1.2,99,
258,보성군,2020-07-13 23:00,21.2,.2,.2,99,10
258,보성군,2020-07-14 00:00,21.1,.1,0,99,4
258,보성군,2020-07-14 01:00,21.3,.1,2.1,93,10
258,보성군,2020-07-14 02:00,21.2,,2,91,10
258,보성군,2020-07-14 03:00,20.7,,.9,95,10
258,보성군,2020-07-14 04:00,20.4,,0,98,7
258,보성군,2020-07-14 05:00,20.5,0,.8,96,7
258,보성군,2020-07-14 06:00,20.5,0,3.4,92,4
258,보성군,2020-07-14 07:00,20.8,,3.9,89,10
258,보성군,2020-07-14 08:00,20.5,.2,2.7,94,8
258,보성군,2020-07-14 09:00,21.4,,2.2,87,10
258,보성군,2020-07-14 10:00,22,,2.9,84,9
258,보성군,2020-07-14 11:00,22.6,,4.2,81,10
258,보성군,2020-07-14 12:00,22.2,,3.9,84,
258,보성군,2020-07-14 13:00,22.9,0,3.5,80,
258,보성군,2020-07-14 14:00,22.2,,3.7,83,9
258,보성군,2020-07-14 15:00,22.1,,3.4,85,9
258,보성군,2020-07-14 16:00,21.5,,3.3,85,9
258,보성군,2020-07-14 17:00,21.6,,3.1,86,8
258,보성군,2020-07-14 18:00,21.5,,2.2,87,9
258,보성군,2020-07-14 19:00,21.4,,2,87,9
258,보성군,2020-07-14 20:00,21.3,,1.1,90,10
258,보성군,2020-07-14 21:00,21,,1.6,91,10
258,보성군,2020-07-14 22:00,20.9,,.8,92,10
258,보성군,2020-07-14 23:00,20.8,,.3,93,10
258,보성군,2020-07-15 00:00,20.6,,0,94,10
258,보성군,2020-07-15 01:00,20.6,,0,96,10
258,보성군,2020-07-15 02:00,20.2,.1,2.8,98,10
258,보성군,2020-07-15 03:00,19.9,.1,1.8,98,8
258,보성군,2020-07-15 04:00,20,.1,0,97,8
258,보성군,2020-07-15 05:00,19.8,0,0,98,10
258,보성군,2020-07-15 06:00,19.7,.4,0,99,10
258,보성군,2020-07-15 07:00,19.9,.8,0,99,5
258,보성군,2020-07-15 08:00,20.3,.5,1.9,98,5
258,보성군,2020-07-15 09:00,20.4,.8,1.9,97,10
258,보성군,2020-07-15 10:00,20.8,.3,2.7,97,10
258,보성군,2020-07-15 11:00,20.9,,3.5,96,10
258,보성군,2020-07-15 12:00,20.6,.5,4.6,98,10
258,보성군,2020-07-15 13:00,20.3,1.6,4.6,97,10
258,보성군,2020-07-15 14:00,20.6,2,2.9,97,9
258,보성군,2020-07-15 15:00,20.6,1.6,2.5,97,5
258,보성군,2020-07-15 16:00,20.5,1.5,2.9,97,5
258,보성군,2020-07-15 17:00,20.3,.5,2.6,97,7
258,보성군,2020-07-15 18:00,20.5,0,2,95,5
258,보성군,2020-07-15 19:00,20.5,0,1.5,93,8
258,보성군,2020-07-15 20:00,20.2,.1,1.4,94,5
258,보성군,2020-07-15 21:00,20.1,,.1,96,9
258,보성군,2020-07-15 22:00,19.9,,.6,97,6
258,보성군,2020-07-15 23:00,20,,.8,97,9
258,보성군,2020-07-16 00:00,19.9,,1,97,10
258,보성군,2020-07-16 01:00,19.9,,.5,98,10
258,보성군,2020-07-16 02:00,19.8,,.4,98,10
258,보성군,2020-07-16 03:00,19.7,,1.2,98,9
258,보성군,2020-07-16 04:00,19.8,,1.5,98,9
258,보성군,2020-07-16 05:00,19.6,,1.4,98,9
258,보성군,2020-07-16 06:00,19.8,,.5,97,9
258,보성군,2020-07-16 07:00,20.5,,.7,95,7
258,보성군,2020-07-16 08:00,21.7,,.4,87,6
258,보성군,2020-07-16 09:00,22.8,,.8,76,9
258,보성군,2020-07-16 10:00,22.2,,2.1,80,9
258,보성군,2020-07-16 11:00,23.2,,1.1,79,9
258,보성군,2020-07-16 12:00,23.6,,1.1,77,9
258,보성군,2020-07-16 13:00,23.9,,.7,76,9
258,보성군,2020-07-16 14:00,25,,2.5,74,5
258,보성군,2020-07-16 15:00,25.5,,2.7,71,5
258,보성군,2020-07-16 16:00,25.8,,3,71,0
258,보성군,2020-07-16 17:00,25.5,,3.6,70,4
258,보성군,2020-07-16 18:00,24.4,,4.9,78,6
258,보성군,2020-07-16 19:00,23.8,,1,80,5
258,보성군,2020-07-16 20:00,22.5,,1.2,87,7
258,보성군,2020-07-16 21:00,21.7,,2.6,91,8
258,보성군,2020-07-16 22:00,21.6,,2.2,92,8
258,보성군,2020-07-16 23:00,21.5,,1.9,92,8
258,보성군,2020-07-17 00:00,21.8,,0,90,8
258,보성군,2020-07-17 01:00,21.8,,.3,90,9
258,보성군,2020-07-17 02:00,21.4,,.7,92,9
258,보성군,2020-07-17 03:00,21.3,,.4,91,9
258,보성군,2020-07-17 04:00,21,,1.4,94,9
258,보성군,2020-07-17 05:00,21.1,,.9,94,9
258,보성군,2020-07-17 06:00,21,,1.4,97,9
258,보성군,2020-07-17 07:00,21.5,,.3,92,1
258,보성군,2020-07-17 08:00,22,,.1,88,2
258,보성군,2020-07-17 09:00,22.5,,1.2,85,0
258,보성군,2020-07-17 10:00,23.9,,1.4,81,9
258,보성군,2020-07-17 11:00,24.9,,1.7,79,8
258,보성군,2020-07-17 12:00,25.5,,2.8,75,5
258,보성군,2020-07-17 13:00,26.3,,3.3,73,6
258,보성군,2020-07-17 14:00,27.5,,3.3,70,6
258,보성군,2020-07-17 15:00,27.6,,4.1,72,1
258,보성군,2020-07-17 16:00,27.4,,2.8,69,0
258,보성군,2020-07-17 17:00,26,,4.4,76,5
258,보성군,2020-07-17 18:00,25,,1.9,79,4
258,보성군,2020-07-17 19:00,24,,2.1,83,5
258,보성군,2020-07-17 20:00,23.5,,1.7,83,7
258,보성군,2020-07-17 21:00,23.1,,1,85,7
258,보성군,2020-07-17 22:00,22.8,,1.7,82,6
258,보성군,2020-07-17 23:00,22.9,,.7,78,6
258,보성군,2020-07-18 00:00,22.6,,1,77,6
258,보성군,2020-07-18 01:00,21.6,,2.8,85,4
258,보성군,2020-07-18 02:00,20.2,,1,92,5
258,보성군,2020-07-18 03:00,20,,1.1,96,7
258,보성군,2020-07-18 04:00,20,,1.5,95,7
258,보성군,2020-07-18 05:00,20.6,,.7,96,8
258,보성군,2020-07-18 06:00,21.1,,.7,94,10
258,보성군,2020-07-18 07:00,21.4,,.5,93,10
258,보성군,2020-07-18 08:00,22.3,,1.6,88,10
258,보성군,2020-07-18 09:00,22.7,,2.2,82,10
258,보성군,2020-07-18 10:00,23.3,,1.8,78,10
258,보성군,2020-07-18 11:00,23.9,,4,77,10
258,보성군,2020-07-18 12:00,24.3,,3.8,73,10
258,보성군,2020-07-18 13:00,24.4,,3.8,76,10
258,보성군,2020-07-18 14:00,22.3,1.1,3.7,90,10
258,보성군,2020-07-18 15:00,22.7,.1,2.9,84,9
258,보성군,2020-07-18 16:00,23.3,0,3,87,10
258,보성군,2020-07-18 17:00,24,0,2.7,81,10
258,보성군,2020-07-18 18:00,23.9,0,3.2,81,8
258,보성군,2020-07-18 19:00,23.3,,3.4,85,7
258,보성군,2020-07-18 20:00,22.9,,2.4,86,8
258,보성군,2020-07-18 21:00,22.9,,3.1,86,8
258,보성군,2020-07-18 22:00,22.9,,3.5,86,9
258,보성군,2020-07-18 23:00,22.8,,3,88,0
258,보성군,2020-07-19 00:00,22.8,,3.4,87,2
258,보성군,2020-07-19 01:00,22.7,,3,88,4
258,보성군,2020-07-19 02:00,22.7,,4.2,87,3
258,보성군,2020-07-19 03:00,22.5,,2.9,90,5
258,보성군,2020-07-19 04:00,22.6,,3.3,90,9
258,보성군,2020-07-19 05:00,22.6,,3.8,89,9
258,보성군,2020-07-19 06:00,22.5,,3.8,91,10
258,보성군,2020-07-19 07:00,22.2,,3.3,94,10
258,보성군,2020-07-19 08:00,22.3,,3.9,94,9
258,보성군,2020-07-19 09:00,22.6,,2.5,94,9
258,보성군,2020-07-19 10:00,23.2,.2,3.6,92,9
258,보성군,2020-07-19 11:00,23.2,,3,94,10
258,보성군,2020-07-19 12:00,23.3,.3,2.3,96,10
258,보성군,2020-07-19 13:00,23.7,.2,2.4,97,10
258,보성군,2020-07-19 14:00,24.5,,3.3,96,9
258,보성군,2020-07-19 15:00,25.3,,2.7,94,9
258,보성군,2020-07-19 16:00,26,,3.3,93,9
258,보성군,2020-07-19 17:00,27.3,,3.2,90,8
258,보성군,2020-07-19 18:00,27,,4.5,91,8
258,보성군,2020-07-19 19:00,26.7,,5.2,93,7
258,보성군,2020-07-19 20:00,26.4,,4.6,93,8
258,보성군,2020-07-19 21:00,26.7,,5.8,91,10
258,보성군,2020-07-19 22:00,26.5,,5.5,92,9
258,보성군,2020-07-19 23:00,26.4,,4.7,93,6
258,보성군,2020-07-20 00:00,26.4,,5.6,93,8
258,보성군,2020-07-20 01:00,25.8,,3.2,95,8
258,보성군,2020-07-20 02:00,25.7,0,4.6,94,8
258,보성군,2020-07-20 03:00,26.1,.4,3,92,8
258,보성군,2020-07-20 04:00,26.2,.2,5.5,91,9
258,보성군,2020-07-20 05:00,26.4,.2,5.3,91,8
258,보성군,2020-07-20 06:00,26.2,.1,5.5,92,7
258,보성군,2020-07-20 07:00,26,.2,4.5,94,8
258,보성군,2020-07-20 08:00,25.7,.2,2,95,8
258,보성군,2020-07-20 09:00,26.2,0,1.7,93,8
258,보성군,2020-07-20 10:00,25.9,,2.7,92,9
258,보성군,2020-07-20 11:00,26.6,,2.4,89,9
258,보성군,2020-07-20 12:00,27,,3.9,89,8
258,보성군,2020-07-20 13:00,27.3,,3.7,86,9
258,보성군,2020-07-20 14:00,28.9,,2.7,79,8
258,보성군,2020-07-20 15:00,30.3,,2.2,74,7
258,보성군,2020-07-20 16:00,28,,3.3,80,9
258,보성군,2020-07-20 17:00,27.5,,2.2,81,9
258,보성군,2020-07-20 18:00,27,,2.1,77,10
258,보성군,2020-07-20 19:00,26.3,,1.5,83,9
258,보성군,2020-07-20 20:00,25.7,,1.9,84,10
258,보성군,2020-07-20 21:00,25.2,,2.8,86,10
258,보성군,2020-07-20 22:00,24.5,,2.3,90,10
258,보성군,2020-07-20 23:00,24.1,.2,1.8,94,10
258,보성군,2020-07-21 00:00,23.9,.3,1,95,10
258,보성군,2020-07-21 01:00,22.8,6.1,1.7,97,10
258,보성군,2020-07-21 02:00,22.7,8,1.3,98,10
258,보성군,2020-07-21 03:00,22.7,,1,98,5
258,보성군,2020-07-21 04:00,22.8,,2.8,96,10
258,보성군,2020-07-21 05:00,22.8,,3,95,8
258,보성군,2020-07-21 06:00,22.9,,3.5,92,3
258,보성군,2020-07-21 07:00,23.9,,4.2,87,8
258,보성군,2020-07-21 08:00,23.9,,3.7,86,9
258,보성군,2020-07-21 09:00,24.6,0,1.4,84,10
258,보성군,2020-07-21 10:00,25.3,,1.5,81,10
258,보성군,2020-07-21 11:00,25.5,0,1.6,80,10
258,보성군,2020-07-21 12:00,25.6,,3.2,83,9
258,보성군,2020-07-21 13:00,25.4,0,3.2,87,
258,보성군,2020-07-21 14:00,26.3,,2,79,10
258,보성군,2020-07-21 15:00,27.4,,2.3,76,9
258,보성군,2020-07-21 16:00,26.1,,2.8,79,10
258,보성군,2020-07-21 17:00,26.5,,2.6,77,9
258,보성군,2020-07-21 18:00,26,,1.7,81,9
258,보성군,2020-07-21 19:00,24.9,1.4,.7,91,10
258,보성군,2020-07-21 20:00,24.6,0,.1,92,10
258,보성군,2020-07-21 21:00,24.3,0,.3,96,10
258,보성군,2020-07-21 22:00,24.1,.1,1,95,10
258,보성군,2020-07-21 23:00,24,.1,1.1,96,10
258,보성군,2020-07-22 00:00,23.9,0,.5,96,10
258,보성군,2020-07-22 01:00,23.6,0,.8,97,10
258,보성군,2020-07-22 02:00,23.4,,1.9,95,10
258,보성군,2020-07-22 03:00,22.6,6.1,1.6,98,10
258,보성군,2020-07-22 04:00,22.5,4.5,.5,99,10
258,보성군,2020-07-22 05:00,22.5,3.9,.1,99,10
258,보성군,2020-07-22 06:00,22.7,,.3,99,10
258,보성군,2020-07-22 07:00,22.8,0,.4,98,10
258,보성군,2020-07-22 08:00,23.1,0,.5,97,10
258,보성군,2020-07-22 09:00,23.8,,0,96,10
258,보성군,2020-07-22 10:00,24.1,,.5,95,10
258,보성군,2020-07-22 11:00,24.4,,1.2,95,10
258,보성군,2020-07-22 12:00,24.9,.5,.2,95,10
258,보성군,2020-07-22 13:00,24.8,3.7,.6,97,10
258,보성군,2020-07-22 14:00,24.4,.9,1.5,98,10
258,보성군,2020-07-22 15:00,25.2,.7,1.4,96,10
258,보성군,2020-07-22 16:00,25.9,.3,1.8,90,10
258,보성군,2020-07-22 17:00,26.2,0,1.9,88,10
258,보성군,2020-07-22 18:00,25.9,,1.9,88,10
258,보성군,2020-07-22 19:00,25.1,,1.2,91,10
258,보성군,2020-07-22 20:00,24.5,,1.2,95,10
258,보성군,2020-07-22 21:00,23.8,,.8,98,10
258,보성군,2020-07-22 22:00,23.5,,1.5,98,10
258,보성군,2020-07-22 23:00,23.4,,1.5,98,10
258,보성군,2020-07-23 00:00,23.2,,.7,99,10
258,보성군,2020-07-23 01:00,23.2,,.9,99,10
258,보성군,2020-07-23 02:00,23,,.8,99,10
258,보성군,2020-07-23 03:00,22.9,,0,99,10
258,보성군,2020-07-23 04:00,22.8,1.3,1.9,99,10
258,보성군,2020-07-23 05:00,22.6,17.7,0,99,10
258,보성군,2020-07-23 06:00,22.4,.5,1.6,98,10
258,보성군,2020-07-23 07:00,22.5,2.3,.6,98,10
258,보성군,2020-07-23 08:00,22.7,2.5,2.1,99,10
258,보성군,2020-07-23 09:00,23.2,0,1.4,95,10
258,보성군,2020-07-23 10:00,23.3,1.5,2.3,97,10
258,보성군,2020-07-23 11:00,23,8,4.6,97,10
258,보성군,2020-07-23 12:00,23.1,13.4,2.6,98,10
258,보성군,2020-07-23 13:00,23,6,3,98,10
258,보성군,2020-07-23 14:00,22.8,8.4,3.6,96,10
258,보성군,2020-07-23 15:00,23.2,.1,1.3,95,10
258,보성군,2020-07-23 16:00,23.5,0,2,95,10
258,보성군,2020-07-23 17:00,23.7,.8,6.7,97,10
258,보성군,2020-07-23 18:00,23.7,24.1,3.2,99,9
258,보성군,2020-07-23 19:00,24.7,2.5,2.2,99,10
258,보성군,2020-07-23 20:00,25.9,6.4,7.2,92,10
258,보성군,2020-07-23 21:00,25,1.2,5.3,87,6
258,보성군,2020-07-23 22:00,24,,4.5,89,8
258,보성군,2020-07-23 23:00,23.6,,6.1,89,6
258,보성군,2020-07-24 00:00,22.8,,5.4,92,6
258,보성군,2020-07-24 01:00,22.9,.1,5.5,90,5
258,보성군,2020-07-24 02:00,22.7,,5.3,88,7
258,보성군,2020-07-24 03:00,22.6,0,4.5,86,2
258,보성군,2020-07-24 04:00,22.6,,2.5,83,1
258,보성군,2020-07-24 05:00,21.9,0,4.2,87,4
258,보성군,2020-07-24 06:00,21.7,.1,3.1,90,10
258,보성군,2020-07-24 07:00,21.8,0,4,90,4
258,보성군,2020-07-24 08:00,22,.2,3,86,2
258,보성군,2020-07-24 09:00,22,.1,3.8,87,10
258,보성군,2020-07-24 10:00,21.6,,2.9,92,10
258,보성군,2020-07-24 11:00,21.8,,4.3,93,10
258,보성군,2020-07-24 12:00,22.3,,4.9,91,10
258,보성군,2020-07-24 13:00,21.9,,6.6,90,9
258,보성군,2020-07-24 14:00,21.7,,4.7,90,10
258,보성군,2020-07-24 15:00,21,.4,4.7,95,5
258,보성군,2020-07-24 16:00,20.9,1,4,98,5
258,보성군,2020-07-24 17:00,20.9,.4,2.5,99,5
258,보성군,2020-07-24 18:00,21.1,.7,.3,97,7
258,보성군,2020-07-24 19:00,21.4,,.2,95,8
258,보성군,2020-07-24 20:00,21.3,,1.3,97,7
258,보성군,2020-07-24 21:00,21.6,,1.5,96,
258,보성군,2020-07-24 22:00,21.4,,1.4,98,6
258,보성군,2020-07-24 23:00,22.3,,2.6,92,5
258,보성군,2020-07-25 00:00,22.2,,2.1,92,6
258,보성군,2020-07-25 01:00,22,,2.4,95,8
258,보성군,2020-07-25 02:00,21.8,,1.5,94,6
258,보성군,2020-07-25 03:00,21.6,,1.4,93,10
258,보성군,2020-07-25 04:00,21.5,,1,93,9
258,보성군,2020-07-25 05:00,21.4,,1.3,93,10
258,보성군,2020-07-25 06:00,21.3,,1.2,95,7
258,보성군,2020-07-25 07:00,21.6,,.8,94,6
258,보성군,2020-07-25 08:00,22.4,,1.6,91,7
258,보성군,2020-07-25 09:00,22.3,0,.3,93,6
258,보성군,2020-07-25 10:00,21.9,.3,.1,95,9
258,보성군,2020-07-25 11:00,22.2,.3,1.3,95,10
258,보성군,2020-07-25 12:00,23.8,,1.2,86,9
258,보성군,2020-07-25 13:00,24.5,,1.6,83,9
258,보성군,2020-07-25 14:00,24.3,,1.4,84,10
